Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price,Price_Hashed,Price_Encripted,RAM_Size_Encrypted
HP,1.9291982146207587,8,1000,14.989967097426645,3.8681968468785,31299.78946813345,bf4919328f2866afc36083b61668004311877df9cf0818117da67d9a842499d6,gAAAAABn3ZtIdL0vVmsLR-UCStqvJrCHaDyTjyA0L97oDSEm_-0UMoLycS6aES2nN5XmMpbhLpiZ85jk0jirOWvBgGt-uWuxNUGRiPrsjIWWUJofUFRgB6I=,gAAAAABn3ZtI3CPDYJgkht9PWDOUsrD76Y8B32j5WIYqtSZoE9tMlYIUMg8wJId6jT2kJ2x1Bydkrnle2R1PnKKYCP_2m74S9w==
Acer,2.1807683162984226,32,1000,13.988242358341214,4.420272691367378,32806.59086064783,caeb6d38af00e05a5fc1816265b92264336d3591877d1ab17839363eee2da4be,gAAAAABn3ZtIj0SumgJnP7Gz7XVP0RyuKO7RYrsIm4wo-pX7SME9Rccq89W6-ByQiZc_sBfnC4B5gmuWTTME75QeJQNXkTbsVFAJM6qMwynfB4ZqB98RyTo=,gAAAAABn3ZtIiYc1mmm7DXwx1vGUj7xk5xJI8cxrwY2hJtGGMqU4cRSL97opCaXWmF0Jf1kbeDCbDZ_feMKFi3-IkCEqgRf6zA==
Dell,1.5459766913686668,4,1000,15.456949849437898,4.526046984520232,31236.54145744455,281d2d124c407434f2c1cdd10199436a6d248fd6b9d3120ba80c9a1d9e632fa5,gAAAAABn3ZtI1CD_rKX25OLMDOTSZHs3wboARp7Ud-5R10FBWqoMqAjfl_fEg_nVuZwSBPkkDwhMapH1sz0snBohdbCVDIEJxzOc_sLdbpCvqGtKHgRpY1g=,gAAAAABn3ZtIe-IGl-HHY5B2YaB66yG3UiblMuYlVTJEEAxuOuqmJ36EfRHbjOrODH-tZUXO4N-d-7HrdBA1wxCEs-dSVslIGw==
Acer,3.785747016401248,4,512,12.962267864910906,3.4481404192308034,16954.6650023628,0f028e18b9fdb4fb324b0b099013b82ff5c453471e3b2fc53b5b8aa13c16ac57,gAAAAABn3ZtIKlUvWubAbXjGXtLt21OIRGwmqmwuGnS50o17wdccs61o6qD3hvjcnH4BFzlMPos7D8U_mDRkwTAEwjClDf_RWkGNu6K9-9qxX4TbHU0Guao=,gAAAAABn3ZtIZQfTSMTPazKLrGTDISF4xtR12ryEA3S9BTi8Tu-wEBonY-v0aKxN-JNrGc38oIHVh1Bf-3nERMCV14HDqdq5Jw==
Asus,1.7943777072253528,8,1000,16.340342152791514,4.332366401547157,31558.996663829734,75c2915ad909c4f43aece875bb87c4d7288492e4f010567c808ff0564a6e73a9,gAAAAABn3ZtIYf0oqAVb0D6ANfvoYqk16NLS68dkroi_oXaHDaAkl91iyJmXSBg-xoVNk-xsyinv47YhUGUZV4FfcLANQRAPfZtJKVNtJAKDOYSHlLgtmE0=,gAAAAABn3ZtIfFIDZO8zI-WdFPsivHy1f9Atu8Z0LdVAO9VGQMidPZJltF74DrAsqBAEqmt8r0wLyqRkDH-mmmqPkDqqY_TtSQ==
Asus,2.941291188785634,8,256,11.505807887668102,4.018541400465635,9054.153840394143,085c97e55e85ca4c0692b5cb4db2b06149a6e92194d1ece554149bde9b6ad3c8,gAAAAABn3ZtIZjuQTD1L_yAwF0Fh0UDvhYWKeerBk0PVi849nnPB668rSfSSM4FifWlmg3v-Hl6RwhkDvNQyUFcQ38KLrCTAxgQYwguGSJtgPj_DfuR0-N4=,gAAAAABn3ZtI4K1Pdrjvuz2aA3Lr9Gy_OTn-UKsQYl0_Lf_eXaPtcKdUcF9_JO322wqVnirNWq_jTsrQ_0k_gRtQFoC8ZoCC_w==
Asus,2.185138051718015,4,512,15.843135912747128,4.172763582497399,16824.803277372925,6e61a78fa6f0f55030ab07b11d2deff241561f38e81cce765d8dc715a9f861ae,gAAAAABn3ZtIrXjos_i1o8OM9lwLiMRwfBfqYnjnQ9Acat2Ic0HEtQ3_5WFDNcRt4uG5iBMX8C1h22IYUtQorXi7F8sWvI0rDiGHHYnrsFpPv120GnlQpzA=,gAAAAABn3ZtIMcBfmBiV_R5vJeMQlUZx73z1QVjRJAnUE4bivRZvUlB1wut6XZ51ognqftSUjaJMbAREAhKNDU59GAPgm6N9_A==
Asus,2.8854450062894834,4,256,16.167917754890546,3.477797015665442,9162.53174614114,35538c05f573109da63fea1feaf8a00211face7b9d88edcb7588c660050ef273,gAAAAABn3ZtIOPUUgMFkplv6NLR4mHuQmIdavFOFHg9W6DG1KCKwVllgyt0_vNIv4tAmCqzGOgIqtOvxMSpWeiOfAAzICey6imzXPflaHhrLCPJP_Xsc4ac=,gAAAAABn3ZtIkZoy_S4Bt4toilC6Zj0lA4JNffin8GBavlr34r_rbb7aOWeDkrx8W-OiPw10LVy38X_rIIOxHotpQDArhRM_mg==
Asus,3.128550970879661,16,1000,15.903513868200928,3.9002352207263815,32252.67601295525,90fe97ccee48a80df56a4c7c8e8e44cbc41bd7a4e41858785b40da3f0c45b2f9,gAAAAABn3ZtIplwVhXb2SWLmMuWiKVSamvYQEE7YToMkCKPHsZ1XPQnNQYA4prGuMwc_7QOo29MQL1w-KqqkadV_6AWsem6Qk5aZFUhcydPIlwg9gjpWT3w=,gAAAAABn3ZtIBMcPhDmE5lHObaD3jBqcxiz1u9RXpUrZ8EEZMkkIi1BCA0X3Gm63rqQUmDr0C7LdcuqyyAmVKw9rsRV9B_xkaw==
Lenovo,3.574354509268004,32,512,14.076358365570655,4.4165777407281706,18492.16211284153,8592f103a75467b7d34126a8b263513554384ea5bab21c5029cea2b796bc7a3a,gAAAAABn3ZtIU63joiHuOFmLWMUmNaX7Yxw03yHUQIOV7EhGJCiUANr0fBjL0NfFzQhQhlunlkvsOXYSmBkGH64s4a9cN1m90g8vHLULWBcfbhUfl93tHr8=,gAAAAABn3ZtIn_V4azwo1Yyr086DVzUSQc7lSts5ZOAKI-StA3_mdjYscNK_QevxgK-wsBMOeWGQXXk3FAND5Qp5ivBOhcT3tA==
HP,2.016053179401508,16,256,13.630309880184567,3.193652526671069,9850.110563874518,aea1b47aef49736d50709aa652b23b1b0401a1b30cd4c859be05b96dbca51bde,gAAAAABn3ZtIuJWQ8BUf14Nc3Bjtd10fNCGhEC0txbk8vqaKfXdOeW10F23kwk8nz5eoJnSKR6oMK6vP5F3fV8OBNXQaFGd3AsdxlkcvXKOyxZ6NEhvxWkk=,gAAAAABn3ZtIQGpLN1Y0sxFoU_YyYU7y4TThv0tWHQN43DN7kSDpjHUSX93pRjJDencvlGo-uwA_xBDY3XJ-40_xmyVk-0vPJg==
Asus,1.5274895716462011,8,1000,16.977573719149262,4.417936702602751,31521.46090508398,616d77afb0640d5e12f0ae902c67ff06e2888791a7f6676525bf9fd20e33795f,gAAAAABn3ZtILe4D101WmljnzdzWlK91oqlfXXGB7FYrKqVw-CFpkBVzSMrN1Ee13znTvMh36xgirHActinqyrAcVokz4wSZJ0lN5CpT0osDK9mIaeCC4Bw=,gAAAAABn3ZtIavpP_vjyJUIwELEhhlw-9s7ZelyorjI0nHMsLpTJNHenLkPWIaMk8bMfZ7zJxbnj2l3fIvgyXmGHMw4tC8Blbw==
Dell,1.8422140751720184,16,256,12.375031707284972,3.776050528367189,9771.526709907295,1d4df3065f67354ab1f4d4bf8619bdec723f0abea8ebf92fb0d1a8f6a18f7572,gAAAAABn3ZtI5de7CuJNqMKMZrTmCDBKc9rPUZd-hNfu5E-f_0WC9UqIHvAdQT-juVbB4YcpLkuoYIPSTBB0q7Ni92-_SMaYq6O9AvOOWufmXmmD3vzVpP8=,gAAAAABn3ZtInC-FRFOZcsbbpcN49dAHiOUrLkZ12p49exuSQ9pU044x0rzhq-4NdyQM_dz4sM7s-zh95a9ysti4ePpi9lXoQQ==
Dell,3.7500466046202634,16,256,14.281255795256268,2.497703073112359,9926.27477787204,3646155a018984b8510a147a343456c95d1a6a27108f858b9bef12c16fa5183e,gAAAAABn3ZtITMQ1F8pFHRMLDRfcHaTUo8D7gCmr6TEjCK2foCGoKRVTlRvz4qauTPhqtQ9rX38pP5t0W4y8b3pbFUUS4fOWI3N1WKJp3R6L8k1KPl0dIXY=,gAAAAABn3ZtIVVBfk6hlgnLKoas0Mm-3Lw4ayLP3ZiW20jSDjvio24Meu0JYLHasbuNnfT9UP5Y8zuvEASdvFj_4l7x0q7358Q==
Dell,3.684725193906288,16,256,15.024053152293954,2.074052471673754,9941.850074437516,cdc8f39d10405c3a9ca9cb9124f5a1ba973c601f2e47151c23fbb4281c54c0ef,gAAAAABn3ZtI-HH-Y4OrGn-w4sS3khXYsghOCJm4cxQNll298sRXlopxle54__fnCvWUeJGN2uhgic8RxeE4-RvXYpO7DbAGSFvfoDASWTlkV598CF3L3mI=,gAAAAABn3ZtINSJrIFVE7MASFSAoabDUP3InQvnJR6djJhqZz-8yAOxsBnGJmCCUOpdaBqcyA3RFs21Et2CflGm7Z5o38dSwCA==
Dell,2.993532755425771,16,1000,15.205205815168592,3.088260801197456,32153.74242481181,1ef68d57781c2be5fbdd71baba885553bdf5df0cf2cda2f07f1b71691754aa15,gAAAAABn3ZtITU7XtlE_EpPKZtJ25vArQ3I8C2aR-eVZRlKbH-P73aTtSJVcTEqpjfvBN6h5a73oSSH470G8dWn8JNR5P0oKim4BPaq9eztqvMmXZu9i-Pc=,gAAAAABn3ZtIYJ8nYONNez1aAgfVl5hsyTtn37Oh8L6-gKTUgNIrhREsgv8HmJ3ZbKiatlgJ_dZbGdxSVTAIV7eAa8eF_sggOw==
Lenovo,3.001292151084133,32,1000,12.224147994431473,3.64008898488902,33063.16548039221,a14271f26b919b6cc75fe1f4433dafd053f5eb6b87aed428cd345a85e0ced57d,gAAAAABn3ZtIGnzrl4WVh8jrixMxph0ihXfT3WptNlWRpDk8ELQaIcW3uFUAVDIe9kJuLb737bwtAL4zoSfXt7RCVZ6ECwnWzz9lNEGMrurdyjGaEpbM2Wo=,gAAAAABn3ZtIoDA7amvb4WFG0dHsjKoQR-q54NhJisr8EbfBEtu--DbBespQ8gPyyq_4Y1bXUZW2uhG-6x40dnudfiCiz8Sz-Q==
Dell,3.162591686365639,32,256,14.923964554038808,4.519461056610465,10791.994833192382,92dd9e89d037ed54baeb6561160440e1547068ce2063c8b231726988e07b98e6,gAAAAABn3ZtIG8oJe74BCIF2-4AXXlk9kIiI_2x4LqnEmYTDPSatdN3OpzfOZk1IZqiZdhFrsBxEYrXK2rUfJ5ROzjje1Jog8Xj9l3EfgcGEIKAXV8KLPdw=,gAAAAABn3ZtIj7Lb1rvt7uMY6Pca_MQ1-dVLWt31YWhUClc6G1Ayc4rkDt9y945dTEOpfppvaf8HiboD0tVEW58IlyeGwIAVYA==
Asus,1.938428196558624,4,512,15.910217398888024,2.3824570404207384,16769.079792857636,d54c778d054b8d05d4ac2f8b950c1a52d2eb93146f9df0d9cbda9f4139ce58e2,gAAAAABn3ZtIL16GDbhZ6u9T4JWh7xcgFaaTHl_minu9oRekOpjLdnenVLNCGGKVNC-O_K04inWPQjR1ZRlSYmb-VkEamsBdbnl7qxRXdIUrQgPL4v8uTZU=,gAAAAABn3ZtIhKPOYUaGPd80EvrQDHfZpiz7IdQ2lleW-2gALAzjmmNUFRm-SbHZ5KKvlGC5zIk1HaGu2jO6N2cP_hktsoAp7Q==
Acer,3.7860298648124,8,512,11.300111460926674,4.400619043050737,16953.654943429603,dfcc83a81ee41eabb4214cdf3b788902d5e3f8f43ccc70165a0560d01f4294a3,gAAAAABn3ZtIYmWSmldzWuK3xaPLik1Cgbf5QCYTlexBAfAUm_f0VK9tqw-rlwMLPTf6kIqe-M27nHLjh6C4IG0iSd2_VVkjpVr1ht9Yqg7ib1zWX3QWmhk=,gAAAAABn3ZtI16Dga34PTsGdp850zdpV8ABctfTkyH1MJOXgFpn6UIpcNSN8UPwzWnG_A0wbzv4dZKsZZI2-GNmBxKPnSFVCGg==
Dell,2.546926312230183,16,1000,16.4691277599519,4.589027138201681,32215.48938141632,ecfec35a62cb55f1fcb2756b2a300a69aca8959a779003f1913d908be096a48e,gAAAAABn3ZtIMvh113GS4o_TvC5ZRaom6dYpU4WSXW6iUOX3noi2MfShwnDFK8l0KTLhZAhX9b6zvm7uHnpl01BPV28N3Aj2OxpWwTbxvVTqYjQ_xzOqNco=,gAAAAABn3ZtIwf3FA4pmS3OBJmZCYnRuSApz9y9tPBw_pi0jr2VBz4lVWMLfEPUkuPM2q-t2cxS9dLUthJjpsS6ynEmY0Z8gIQ==
Lenovo,2.4578463206237435,4,1000,11.177024330871236,2.452062461002501,31218.308199175557,3d0d8ebb99214adb3a26548e71474c701c7dbc3f72fcc25b10e75d0dcba0a6f2,gAAAAABn3ZtIF12_VUgBdjwkfRyXnq72IYsXvKDcxsZTGwYTNlMQdGPcJtX3iPeeiWukt98hMLJNJwmwQsIHDMTbRGH3FgcBIq6ufjAKCC8rBVpGIYTMwH8=,gAAAAABn3ZtIkqOzinTypq9BSUqsS1bnjMQVhQyAsbXKxdGNQ72O2RSRXnkRb4AH5kNyKvASZefJSHYfquAbCChbEhBEuoU01A==
Lenovo,2.797294263207094,4,1000,13.135826194930369,4.554782957912657,31293.44806820096,73902ac1bc96712b8f2f59aa3a5ca8d566d58fc64a75c67c7b0f773268c8402f,gAAAAABn3ZtImrt94BVX32V-mkU-UqOiWm14xJvNeBj7quFw9j7MDCI04GYsWtknLfSaj1nMg43KrlQcY7lFJhxf5iC2ZnPUwuQX5tJMBarGXOWk5f1_pMw=,gAAAAABn3ZtIMTrycnqxUr0vO4ZDnn3t-fXH5CeQlzlRPmMSR3VFlphmgZ9KiDkuaFkc1qNylwIDGc0OIMIq5rb_ewAWkzyNSA==
Dell,1.6174149169376375,4,1000,11.094879177397772,4.974360703528376,30967.93994191266,8738d309e661f4454399d676a6f8eb79581727cfb58eb29fb0b5fd09cd3c1f7c,gAAAAABn3ZtIPQrqBdFst73kdO1H4bGmZbyCIwnTBn67FGIDXrI1u9pVPdjspJhQBRWVuEP_SZFmb3PwE7k6Y5n_csjJRZhEwl9LXY8gMlOerE_15f26gl4=,gAAAAABn3ZtIYSj04cru5AiPgo2s_FJE3DlkhgoqrXf4NZ11ufBg8PpZL17rGEeaxSujEuxqN-vlbJeBEOcmKDbr8FkgoOEUZw==
Acer,1.9157084218901983,32,1000,11.46287101123749,4.1805164931447125,32653.960197510933,a96c9851a918c21b9d92345c21cf5f3952cfcabc00d7a30efab52d37e12a35f1,gAAAAABn3ZtINIJyQV-Vf_PKS2m_ugrfKY6g_Cj9bq4W-hBwIpR7JLYfeHyJ2c7jjfqhrnJVWLyOLBpPv8GgDpF7dAyILdluJzzH6pDNAhnIKZ99PTFJtX8=,gAAAAABn3ZtIP9PMMoYTbwVDMRoaev_mt7mgYnZ7cTzbd750dY2cugJZZ5Di-f_LoiCfh0o0sKojBhrAsLwoZoh2Fm_cb_HR3A==
Dell,3.345084041065926,16,512,16.467009711080475,4.354309045474964,17857.15877167418,df723ee7b68e7cc885b312618a075be70755d8559b3847adaf820278a4fb9a2f,gAAAAABn3ZtIYvcX8J1ocW7mEEzGmU8SF25rBxNLWZFsy-3NcQCaYn1pvu4PR8HFxQjlLfPn91q7J-zIN19kSwnu8TP2fihSEu6nDG-9Tuip6Cga0JvdK3Y=,gAAAAABn3ZtII2Q8FSRFNOnQ8CFAEoVXmOHtTSNW9ozPajFz3mgxHlrGiR55Ry1CYQW17GRqs1mHPcmiZy5RqzvtbmSOAer6EQ==
Lenovo,1.706996669812816,16,1000,13.129164984476889,4.98324580267662,31661.07806674929,a840d53265619d9cec2ee57df16946789300ea43dc043cf70717fb37574de90a,gAAAAABn3ZtIggxMQGhA8qPaj0ETF36osdUGfH6TFLqgKfk0nVak43V2ffLYPb9mLqJUoVzbh0NCh6mxFu66sl-EJEZihYhH9Xe4ZPxX_l-iUeGZtvq5Dys=,gAAAAABn3ZtIU1mcY2mc4CEAnCVvI8qMaSecnvsz_8ML6cT7dMLjQO5YwBit3iG8c80kzNIewZMkIO2nz-W2SZ2mT9e0kY3Yjw==
HP,3.0078802736659704,8,256,13.548629182550318,3.816443751577836,9750.09939150324,635187319751f24fa7e5bb173953d549261d8981d566ffe6cf4bada7889a2a5a,gAAAAABn3ZtImMt2Y8yapUKIpq4CmW0o7mmootObibpnF3Yymlykxt8FwMiQ_-IQZTRSUiGHCEoiPPZ7gheXpuwQFUWMJoWWX3zAWz5TbPQXsZtz5JkDNJg=,gAAAAABn3ZtI8fQV5FoMcFk_A1GucjdE33Bn4ICukd9dZXF_WtVD5PfxQOO7RCCLzmC94mj9u3Z7kyTP533M9LPkf8CDK0-cwA==
Asus,2.1133727742033024,16,256,12.292066288295317,2.923659146048748,9801.241333636794,9397234582e1117184591b916e7fec7ae50b228945fecd3b50e8d579d0ef6d00,gAAAAABn3ZtItkzZaNiBVn1hZ9ESLZ4LKFhVDtVpRpoWdoFQLzFf7fHFiEydjVCdZzrQHU1IIiUgTX1QyoETuLN8tjnN6OiAtvlchpyD40qalveodVziIkc=,gAAAAABn3ZtI0oPdzyPuyrySpsTjGI3LdL58VkxsSnMoAG_1XLK8i6SK-yaXSfSOmcHKl11ZuQF_5icTONe4lnsgl8m6IaDMuQ==
Lenovo,2.4732390351049416,16,512,14.58257462112032,4.512592502228167,17108.252961770988,3c136fed7cdf5522acaee82798c7a0f4f1d6452e3dcb22c21ee78c102376732d,gAAAAABn3ZtI3En9_uiJE5ZDF-jKn5XeQ4CNOTeYKDqx4SPwanZ4Q3tJ-UH7GT6hRTS8-DUb6krvsN0rvAXxB89HY_VdC4bECDq2iXimtOU6JvqsBt0qZWQ=,gAAAAABn3ZtILhv7OJhMS4gwJ0YUUpDJwFfnWoOO5OtCYUXp7wgBJxPb1Lg5C8x7w1Cs387WR8sBMPAyLrsbnooq1-9E5f9xHw==
Dell,2.2217343419267497,4,256,14.568819288066738,3.8434573325348937,9000.733644385671,c6b2499551dae5e92a63563273e1c7d7b3ee1edb0b9ebedb51db3d2673f3eedd,gAAAAABn3ZtIk9b4E226GVfecy_eAnKp3WT52sfDiubtuaITbJvr649xyX2bfPNGjjVjKrYraP-mFT6l1y7Z1XqzV5JRoEQFI5D6VyBUh-jWYLl1FslJqfA=,gAAAAABn3ZtI7RVtXA1Q3EaVwLTADOWgbfrRv_CuBEUs6jnYKOat9z5uVfTv2scqBHNzVdK8IUwrK1cusop5RrPdZQo9Hcr9jw==
Asus,2.3891817911623727,8,512,13.233202350951316,3.7435862711628696,16757.01448914171,3b42eed319466d734dd15756670f6263499a450864082cc57ccc3275f0db2591,gAAAAABn3ZtIu5E1W0DsDttpt4XTB6J7CCzpORrHyfSktKKKPjNyHb68FaUWNx8kd6D-hqy-ZuVnb7opC7xwDh-9suYC6gxZjC6JyTpKg3coCrlZ75wh6JM=,gAAAAABn3ZtIm2lZvtoZzVRgoEbC1WHMINI_Wsh7leUe3LykdZhUbqrqJh18l-yVZiPKLa9TGKCIj4ZZQtlQmlWWu-lj5TJS4w==
Dell,3.2976147629606136,16,512,12.99820923083239,2.7609066665421147,17684.869162090497,4def005ae5dbe10546fabe1303b183b55a07fc3499d7d7481cb0ff6ddc63190d,gAAAAABn3ZtISL_bjEcV6iyxkIM34fvCWyKcGFLtyW45GU9CyVlPGzjRXWFivDkW6yJjveOZWKzRUy6iD9ClDpLYN_WiXP-2Y9ARxyD8OL52LXNHBn_4hoU=,gAAAAABn3ZtICQ2ba4AndQWOTBb-oayaMOMi-ceBrTpSwJeroHAP3iPPrzDe-Q2_503fmA7XnIc3S_uYB7WiD304OGldcS---w==
Dell,2.2428042890579376,32,256,16.309785849083525,4.26900280874866,10314.43387717169,7b4341ed81825aea5d2a5ea1ee4145fcd6333cc7590069f400a64daaba9798d1,gAAAAABn3ZtIogFmdA5NARwL46XVE2hrxLB24RD4RkD4Lwmwp9yz8yp1PiTGERI1aHb_vmXYL4eax3GupZDv8h4l5aYa5FkmE27g5f9lyOT3wztGpjp6AKI=,gAAAAABn3ZtIxvQYtBCKFTJK-wI3ctA_-kzMQ74r3DM0X7LLJBblPcL5fumkj5UccU8gHCStsAggY3XsHLm41b_ojIDE0hnyPw==
HP,2.9160116007422427,16,1000,13.29970543785321,2.245001827580289,31802.522515218472,bcda9e3a55d738e3f480dbff7c406d4a85a7d5bf7e34dbdc26c2897888cbdcee,gAAAAABn3ZtI-cLD9i5CPLV_oMT1sgCQs5EqzsRia9JQ53w_XTm_GHQlfY4F6rB_R-BWITYrplViVo6gMFUxg40dVuWWzLhxjsfcJEBdwbPcN9G4aMfASQ4=,gAAAAABn3ZtI2Ha6kiWgHQGACILQXffmtCknc06qKq4mnGF6gHTAVpibax_L5tZrdVcXbkQEl2w9-T7MUmnwjs-V52Q7-Twy4Q==
Asus,2.690126005497749,4,256,13.961005952926447,4.772861212383983,9084.371552686822,fe1825e454ba1e700ab807e9f2444527ad93f400fecc7f1cffc3aa2eee9be7eb,gAAAAABn3ZtI4nRKAUWzCEC4Kp1o0zBqB4zY_NYUhi9ZV87YMTMpaqk5AwbBWTUlEHHYfTU6X_uoc2TRBWzxHhaQ3FUKfacFIiHkwqbPme4LPyAoHR1L-yY=,gAAAAABn3ZtI0SeecuhwhrJqQZly0rmJg6-WMXiUzUHGaN4Jlahl5mUkVmPHLrRg_QxVvLkJsWz8UMs-XkOdElw7P8ZcWw0grg==
Asus,3.15917791340662,32,256,12.699828574549583,2.9774703823114543,10869.936265088454,812deb73bef773d66da54fef67d293fcc3a8da45d74e0ce03d325c17bfbc566f,gAAAAABn3ZtIsf4xMQhx8dK5n55wxQEUDz2t8YeVtlV_AgyTFfhQSvYQkKRyOKi-L9kEoj9hrrH2DO9NMOFKGORX8UPyZVu4YpzkYRfAqaftvdJ6b9zkUZU=,gAAAAABn3ZtIPu9myTanVeZA1JXix5G22fS5QeRswGaQ7uihC9Hj6z__sik590MNmfxv_mRGHGwn-PIBpvU0aT60e30661CtnA==
HP,3.842074348311895,4,512,15.720617020142765,2.3833239583699712,17080.49072571302,a4ca17591061ee2f33491a698db5c0a8cb665053faacb06981391f230c62c86e,gAAAAABn3ZtIJqFItiKCzecbS-y7jeMOC-58Igj5l1UJeiOOpogG_DNiMFLVBGwFUX4UkZDv1up5lTjO68SrvunSwxe6W3C3I2IjLnKqt5K0RQBH-zTTXKI=,gAAAAABn3ZtIgW_FKYzk6I8Yywa1StUkv0W40sXUUqPt034c0__CClH8_Mw4IPdOlVV0q6aWiBGTeEhTGLVfDwupp6tu1cXY8Q==
Lenovo,3.331430243025625,16,256,13.38468894139455,3.3270995993072563,9960.39760411128,e62580a83e463c65f3057ca5604f72a3f7186ee17cb059e2c0f30cad64fe38f3,gAAAAABn3ZtIfp2XpH3ThZjqcs1lL0BwqGqB06EmENSn5uA6zNqMUVqpRmtgmcOQ41YyZUDO-hnStWTqR5VID2WRbWe1qrQfpI_g0loDWbuCxi9nL_T-cjI=,gAAAAABn3ZtI8LEXMiSowGePp3BYX44_R9vNNv_5UWtJUlGVnY-gKMs-r36N4wNyETcmCs7ehSV-pxRnXeCALHphPyHcp0ZYCQ==
Dell,2.037350946476892,32,512,14.081666279265947,2.1274097277696,18215.27563711241,c26fe3fac0e6bf6447fa26261c6ee1d1cff54ecc347e2a3ac5244533d0ce0bb8,gAAAAABn3ZtIc14Ofo_rHj3dNOGYOZmyhNJ3nkka81O3oXORNte9m0CNjLclkrmxK8esnyfXQHb2DW-LHFJnl_-s3jmf7RQXvaFChOE9c3OEkZkspzLYmP0=,gAAAAABn3ZtIYMClFmwf35lmZMw_BOuVTmufLujErq7IaIxQwL-7HrAc53eLJpPVxJwJiwqwOsn7QXgIxscPb-GSnhMpIEunIA==
Acer,1.5779578376532115,8,1000,12.520143020357969,4.053878582794899,31123.00052356164,46794a75f8a89e43b906c0c0e2e989fd2521d9eb4ece364504971e04bf342ab5,gAAAAABn3ZtISdwq3e8a86aV-dtNSQYE6urwRnDZjFjA6QiywCN527vdvsqNf6lYrFdFmVYWXHeR9z8VaFqDLB0XpikKedi8KrW0IxytrryWcfgopyBOpdw=,gAAAAABn3ZtIedRlnDRLyVTNlBAXAsFPCEHCaTKGqfN60a-rA5m-5ZZL0eRs3a9_GO6WOj9m9p6zzvdAnsIJ8GA_15sTrNVPeg==
Dell,2.1556601107495625,8,1000,16.92595755404751,4.708116531336069,31442.69518248657,7a020cce35a562eabaf28192ca61f77665b664477bff78fd03c97b651e9ca5ba,gAAAAABn3ZtIVHSj5Ypbid45MTmINIJf27Y0AF-Xm_xbZ5Mmc8XLyadCYtPWm0yL3NpU74_Z418br5ylZJx-44yiTYzPGRNX2LluN_O88gVol79sAATIfgc=,gAAAAABn3ZtIek-13-OnNoQaNyoHbApXIXCM8dSEEbIKf7oahdgDHQfIDNXSxsjuTfGrDZPt6SCI8P5iOxyYF5fgyNeEQWypHQ==
Dell,2.987694826750637,32,1000,12.748974445542338,4.511789021415527,32908.69340148634,6ca64f1c85753a2df581d676d65e5c47cd648310837d823bcdb34e9305b6b765,gAAAAABn3ZtIfOFa6wHe1vKHXinrgz4E2WS0uY_n_UGdIutSIE8o668a0q1a5ybv2gI9Oy9y0TShfqdRyDvGEVsR9KydWyd11_Qqr5p7TOD9SQ1qg32yexo=,gAAAAABn3ZtIu2R1JcGvBtSypXa6jjWdxcwFVMiuaQlqCzUeklULQ0iT2Fw_-H2Tdhw1hxnCswOAP1Rw0F2ujOLU7y8AAECT9Q==
Lenovo,1.6285645337106258,32,256,15.624455185433307,2.382108420343643,10282.909929516276,badf743ac7bdf8eeb0dfe7b52ac781131a2094544a5a8422704deb87b042d36e,gAAAAABn3ZtIXbmpspqB4oEmhJCn1Ll2Z8gTxwiVvGd70HwNvSM4sS8FbfdMmSb_6VCzMYdPbDEMAKk-nWKEesfZ_XiVHOhqVKHls2k78vObm9BLOfOHzQs=,gAAAAABn3ZtI8fn3IYb-Dk_aG6L8VSx-3AQX-RA2YnRLoC7wsUEHkqVN1IT2nhlN2rYorBBMKWa4HN7HBuvkE4P4aGn74WWLtQ==
Dell,2.7409156180030907,4,512,13.564973902140554,2.378813411323196,17196.585377609033,2acab54e3c9816f484870693d72fac717e15f756d25b0a04af201916d43d8e0f,gAAAAABn3ZtIyBQo1jvgdDeqJI4ZDz6bC4toaO4aORWKl7S4Dgoez8FJ54no0HRqvUS1B8hWdO0TviLyhIFAsSty7hE2FLrzBdt5BGZjk8mHkIfyV9DXMzo=,gAAAAABn3ZtIVBo6jBt4jpDdrsjQS0JznFb41S_hDjuIDtmRNx2aJO05-yWoOI0boT22cIViGn3XM-X0frWOF98_UO-TEO2c9A==
HP,2.9921071222922238,32,1000,12.23730443050484,4.440303446972792,32653.09999958263,e22c465c0ab65744d8ed58cc30f60ab0e2ea521a1addabeb4ce870d54eb109d0,gAAAAABn3ZtI8TN-gw-u_tFFWAaz_VeWx9DCB4EcS28YIrrUheoS6V-6lKLY0jBCHjMVASUB5mFJuRUESpvznnbC_ag13cHjvZCEyOxP0jwnmcxlMhsJrt0=,gAAAAABn3ZtI2LCioqNjckHsMbW8-DQP_v6YSIDNTpg0HeYGh66LyOHCxNrTs-STT-hhZ2PzPCykBPscC1iec_p_0VLaApupsg==
HP,2.335609727042402,4,512,15.798312583789167,4.772762823809348,16613.5085481996,6ef6d25e905eb8cee1b447301363c282ac9a238c7ba632f759e534484db4ee8f,gAAAAABn3ZtI8OVE-9c1Hynidy7RNjpw3kwpycYxJBDcCGvov9WxEcTOO0I_LQf209HuwIAxtTh8QWaWuSsC011IyQAlh7dT-oYl_MimFGz8c8y9326lrt4=,gAAAAABn3ZtISgrjzBOxHGNJETLZE5oZHOSRhT5XSewrkp96g-ZmVlsN8yW9ZvzqiJwijNjdhIOSmObxHOwL-fOkX0ilvDPXlA==
